gene_name,Intercept,Previous,Current,Species,Stage,Previous:Current,Previous:Species,Current:Species,Previous:Stage,Current:Stage,Species:Stage,Previous:Current:Species,Previous:Current:Stage,Previous:Species:Stage,Current:Species:Stage,Previous:Current:Species:Stage
128up,3.72192603026924,-0.286268325038204,-0.391490290527048,2.24579290979443,-0.339703520076605,0.287540770565783,0.0903630228378101,0.336058017780046,0.221231396382476,0.353625280912842,-0.455082538315184,-0.390438058430204,-0.135300206640659,-0.235129327923611,-0.405822097262363,0.353252072270709
14-3-3epsilon,4.11808715088814,0.132101238039546,-0.247499321212905,0.250320229502581,0.385046223342574,0.0621256820403968,-0.315818681136302,0.195845369649841,-0.446435246684155,0.155472867001708,-1.56880302953223,0.0933766714100257,0.0910410604174404,0.575154434535047,0.0878866944820702,-1.22533053316832
4E-T,0.815898615545662,-0.503385329555468,-0.520331593523553,1.56314190227441,-1.28255693899961,0.569026198338748,0.105758833820336,-0.0947176180546011,-2.37154835564612,0.413543436026135,-0.551186028005689,0.124955376850748,2.47977377250336,-3.473111804896,-2.77813523874423,2.50237267518697
5-HT1B,-6.70140759413128,-2.50893277784491,2.57488733615499,-2.50893277784492,-2.50893277784491,0.252802512549693,5.91721603689709,-2.57488733615499,5.19101768629381,-2.57488733615499,2.50893277784492,-3.66108577160187,-0.335066656886342,-8.59930094534598,5.7936265997202,0.524610652373315
5-HT2A,0.0818717908788966,-0.930349696129546,-0.457237242629204,-6.07763270759828,-3.68110116694577,0.842736811002768,1.34201042443389,-2.7573422126276,1.17427821071378,-2.34556928151446,0.466521711688967,-1.25439753930711,-1.15307028837602,-1.58593893901812,5.56014873677126,1.56473101668037
5-HT7,-6.72326678399385,0.142204912531193,3.21736688178529,-2.48707358798234,0.248176769151037,-0.513919519286897,3.32020636003486,-3.21736688178529,-2.87745526966456,-5.95261723891866,3.02187470321264,0.501551510752833,9.05377571369303,-3.85500747526517,9.40078731084618,-12.4895777770865
7B2,1.45644892547204,-0.24317236642023,0.232691242496382,1.85515929515204,-0.74232933513511,-0.000804474522940925,0.386044610823734,0.583887581407541,1.01938063621933,0.680721999450403,-0.257004844710765,-0.486774227475649,-1.12909343771353,-0.706354639009454,-0.664954588681418,1.04631539596136
a5,0.943855700481823,-6.37860186701413,-3.60657324157888,-6.39560676418552,-10.154196072458,10.6081153598674,10.7567220884027,12.2576832287514,6.37860186701413,3.60657324157889,6.39560676418552,-14.5431044062735,-10.6081153598675,-10.7567220884027,-12.2576832287514,14.5431044062735
a6,-9.21034037197619,6.88651401510072e-15,3.35984510114521,14.0727758242185,8.6944608336924e-15,3.60737327836269,0.134488297631092,-3.41815268340307,-7.51055509431204e-15,-3.35984510114521,-1.44232127286165,-4.1081736403535,-3.60737327836269,-0.734586051334361,3.14518908103279,4.5203681043397
Aac11,2.82911207888712,0.166520397126223,-0.0975181227132154,1.04039658420926,0.279546823028141,-0.177915646720453,-0.414366148621128,0.00116915442727628,-0.547972379526657,0.109655960692001,-1.0716029824804,0.397493241614808,0.449948930214564,0.254905128179121,0.129368736685923,-0.310171318395965
AANATL2,2.50665460302763,-0.132399058224181,-0.781578774716265,-11.7169949750038,2.91332652327286,1.06299978948494,0.132399058224177,0.781578774716264,0.308904992112025,0.620562498651135,10.1299216638114,2.75026931400761,-0.806194712026843,-0.443033846395481,-5.45544628014373,1.7811883557246
Aatf,2.77834024576824,0.150171066915263,-0.521910724447641,2.08838685501077,-0.76118286035061,-0.0163044026722741,-0.228075398612409,0.335982043236625,-0.429733043517759,0.0648961430053014,-0.504502981936878,0.0881530450068183,0.36765706912111,0.331611800158668,0.0143955081531376,-0.438073324178771
ab,-9.2103403719762,2.61949536138996,7.52156640413804,3.1247138263776,9.77217342361542,-4.90368443124474,-2.54642407068529,-10.6462802305156,-3.63701222640439,-7.9296022217251,-2.81605312092297,11.4278270393701,2.96015460098213,2.96812865929861,7.68710443204749,-8.76484854461431
